Sentencing.court,Aggravating.72,Mitigating.36,disorder,affray,GBH,intent,common,custody
NA,under influence drugs/alcohol,genuine remorse,,,,,common assault,immediate custody
NA,,,,,,,common assault,immediate custody
NA,under influence drugs/alcohol,,,,,,common assault,immediate custody
NA,,genuine remorse,,,,,common assault,immediate custody
NA,under influence drugs/alcohol,,,,,,common assault,
NA,,genuine remorse,,,,,common assault,
NA,,,,,,,common assault,
NA,,,,,,,common assault,
NA,,,,,,,common assault,
NA,under influence drugs/alcohol,,,,,grievous bodily harm with intent,,immediate custody
NA,under influence drugs/alcohol,genuine remorse,,,,grievous bodily harm with intent,,immediate custody
NA,,genuine remorse,,,,grievous bodily harm with intent,,immediate custody
NA,under influence drugs/alcohol,genuine remorse,,,,grievous bodily harm with intent,,immediate custody
NA,under influence drugs/alcohol,genuine remorse,,,,grievous bodily harm with intent,,immediate custody
NA,,genuine remorse,,,,grievous bodily harm with intent,,immediate custody
NA,under influence drugs/alcohol,genuine remorse,,,,grievous bodily harm with intent,,immediate custody
NA,,,,,,grievous bodily harm with intent,,immediate custody
NA,under influence drugs/alcohol,genuine remorse,,,,grievous bodily harm with intent,,immediate custody
NA,,,,,,grievous bodily harm with intent,,immediate custody
NA,,,,,grievous bodily harm,,,immediate custody
NA,,,,,grievous bodily harm,,,immediate custody
NA,,,,,grievous bodily harm,,,
NA,,genuine remorse,,,,grievous bodily harm with intent,,immediate custody
NA,under influence drugs/alcohol,,,,,grievous bodily harm with intent,,immediate custody
NA,,,,,,grievous bodily harm with intent,,immediate custody
NA,under influence drugs/alcohol,genuine remorse,,,,grievous bodily harm with intent,,immediate custody
NA,under influence drugs/alcohol,,,,,grievous bodily harm with intent,,immediate custody
NA,under influence drugs/alcohol,genuine remorse,,,,grievous bodily harm with intent,,immediate custody
NA,under influence drugs/alcohol,,,,,grievous bodily harm with intent,,immediate custody
NA,,,,,,grievous bodily harm with intent,,immediate custody
NA,,genuine remorse,,,,grievous bodily harm with intent,,immediate custody
NA,under influence drugs/alcohol,genuine remorse,,,grievous bodily harm,,,immediate custody
NA,,,,,grievous bodily harm,,,immediate custody
NA,,,,,grievous bodily harm,,,immediate custody
NA,,,,,grievous bodily harm,,,immediate custody
NA,under influence drugs/alcohol,,,,grievous bodily harm,,,immediate custody
NA,under influence drugs/alcohol,genuine remorse,,,grievous bodily harm,,,immediate custody
NA,,genuine remorse,,,grievous bodily harm,,,
NA,under influence drugs/alcohol,genuine remorse,,,grievous bodily harm,,,immediate custody
NA,under influence drugs/alcohol,genuine remorse,,,grievous bodily harm,,,
NA,,genuine remorse,,,grievous bodily harm,,,
NA,,,,,grievous bodily harm,,,immediate custody
NA,,,,,grievous bodily harm,,,immediate custody
NA,under influence drugs/alcohol,,,,grievous bodily harm,,,
NA,under influence drugs/alcohol,,,,grievous bodily harm,,,immediate custody
NA,under influence drugs/alcohol,,,,grievous bodily harm,,,immediate custody
NA,,genuine remorse,,,grievous bodily harm,,,
NA,under influence drugs/alcohol,,,,grievous bodily harm,,,immediate custody
NA,under influence drugs/alcohol,,,,grievous bodily harm,,,
NA,,genuine remorse,,,grievous bodily harm,,,
NA,,,,,grievous bodily harm,,,
NA,under influence drugs/alcohol,,,,grievous bodily harm,,,immediate custody
NA,,,,,grievous bodily harm,,,
NA,under influence drugs/alcohol,,,,grievous bodily harm,,,
NA,under influence drugs/alcohol,genuine remorse,,,grievous bodily harm,,,immediate custody
NA,,,,,grievous bodily harm,,,immediate custody
NA,under influence drugs/alcohol,,,,grievous bodily harm,,,immediate custody
NA,under influence drugs/alcohol,genuine remorse,,,grievous bodily harm,,,immediate custody
NA,,genuine remorse,,,grievous bodily harm,,,
NA,,,,,grievous bodily harm,,,immediate custody
NA,under influence drugs/alcohol,genuine remorse,,,grievous bodily harm,,,immediate custody
NA,,,,,grievous bodily harm,,,immediate custody
NA,under influence drugs/alcohol,genuine remorse,,,grievous bodily harm,,,immediate custody
NA,,genuine remorse,,,grievous bodily harm,,,immediate custody
NA,under influence drugs/alcohol,genuine remorse,,,grievous bodily harm,,,immediate custody
NA,,genuine remorse,,,grievous bodily harm,,,immediate custody
NA,under influence drugs/alcohol,,,,grievous bodily harm,,,immediate custody
NA,under influence drugs/alcohol,genuine remorse,,,grievous bodily harm,,,immediate custody
NA,under influence drugs/alcohol,genuine remorse,,,grievous bodily harm,,,immediate custody
NA,,genuine remorse,violent disorder,,,,,immediate custody
NA,under influence drugs/alcohol,,violent disorder,,,,,immediate custody
NA,,genuine remorse,violent disorder,,,,,immediate custody
NA,,,violent disorder,,,,,immediate custody
NA,,genuine remorse,violent disorder,,,,,immediate custody
NA,,genuine remorse,violent disorder,,,,,immediate custody
NA,,,violent disorder,,,,,immediate custody
38,,,,affray,,,,
38,under influence drugs/alcohol,,,affray,,,,immediate custody
38,,,,affray,,,,
38,under influence drugs/alcohol,genuine remorse,,affray,,,,
38,,,,affray,,,,
38,under influence drugs/alcohol,genuine remorse,,,,,,
38,,,,,,,,
38,,,,,,,,immediate custody
38,under influence drugs/alcohol,,,,,,,
38,under influence drugs/alcohol,,,,,,,immediate custody
38,,,,,,,,immediate custody
38,under influence drugs/alcohol,genuine remorse,,,,,,immediate custody
38,under influence drugs/alcohol,,,,,,,immediate custody
38,,,,,,,,
38,under influence drugs/alcohol,,,,,,,immediate custody
38,,,,,,,,
38,,genuine remorse,,,,,,immediate custody
38,,,,,,,,immediate custody
38,,genuine remorse,,,,,,
38,,genuine remorse,,,,,,
38,,genuine remorse,,,,,,
38,,,,,,,,immediate custody
38,under influence drugs/alcohol,genuine remorse,,,,,,
38,,genuine remorse,,,,,,
38,under influence drugs/alcohol,genuine remorse,,,,,,
38,under influence drugs/alcohol,,,,,,,
38,under influence drugs/alcohol,,,,,,,
38,under influence drugs/alcohol,genuine remorse,,,,,,
38,,genuine remorse,,,,,,
38,under influence drugs/alcohol,,,,,,,immediate custody
38,,,,,,,,immediate custody
38,,genuine remorse,,,,,,
38,under influence drugs/alcohol,,,,,,,immediate custody
38,,,,,,,,immediate custody
38,under influence drugs/alcohol,,,,,,,immediate custody
38,,,,,,,,immediate custody
38,,,,,,,common assault,immediate custody
38,,,,,grievous bodily harm,,,immediate custody
38,,genuine remorse,,,grievous bodily harm,,,immediate custody
38,under influence drugs/alcohol,,,,grievous bodily harm,,,immediate custody
38,under influence drugs/alcohol,genuine remorse,,,grievous bodily harm,,,
38,under influence drugs/alcohol,genuine remorse,,,grievous bodily harm,,,immediate custody
38,,,,,grievous bodily harm,,,immediate custody
38,under influence drugs/alcohol,genuine remorse,,,grievous bodily harm,,,immediate custody
38,,genuine remorse,,,grievous bodily harm,,,immediate custody
38,,genuine remorse,,,grievous bodily harm,,,immediate custody
38,under influence drugs/alcohol,genuine remorse,,,grievous bodily harm,,,immediate custody
38,under influence drugs/alcohol,,,,grievous bodily harm,,,immediate custody
38,under influence drugs/alcohol,genuine remorse,,,grievous bodily harm,,,immediate custody
38,,genuine remorse,,,grievous bodily harm,,,
38,under influence drugs/alcohol,,,,grievous bodily harm,,,immediate custody
38,,,,,grievous bodily harm,,,immediate custody
38,,genuine remorse,,,grievous bodily harm,,,
38,,genuine remorse,,,grievous bodily harm,,,immediate custody
38,under influence drugs/alcohol,,,,grievous bodily harm,,,immediate custody
38,under influence drugs/alcohol,genuine remorse,,,grievous bodily harm,,,immediate custody
38,,,,,grievous bodily harm,,,immediate custody
38,,genuine remorse,,,grievous bodily harm,,,
38,under influence drugs/alcohol,genuine remorse,,,grievous bodily harm,,,immediate custody
38,,,,,grievous bodily harm,,,immediate custody
38,,genuine remorse,,,grievous bodily harm,,,
38,,genuine remorse,,,grievous bodily harm,,,immediate custody
38,under influence drugs/alcohol,,,,,grievous bodily harm with intent,,immediate custody
38,,,,,,grievous bodily harm with intent,,immediate custody
38,under influence drugs/alcohol,genuine remorse,,,,grievous bodily harm with intent,,immediate custody
38,under influence drugs/alcohol,genuine remorse,,,,grievous bodily harm with intent,,immediate custody
38,under influence drugs/alcohol,,,,,grievous bodily harm with intent,,immediate custody
38,under influence drugs/alcohol,genuine remorse,,,,grievous bodily harm with intent,,immediate custody
38,,genuine remorse,,,,grievous bodily harm with intent,,immediate custody
38,,,,,grievous bodily harm,,,
38,,genuine remorse,,,grievous bodily harm,,,immediate custody
38,,,,,grievous bodily harm,,,immediate custody
38,under influence drugs/alcohol,,,,,grievous bodily harm with intent,,immediate custody
38,under influence drugs/alcohol,,,,,grievous bodily harm with intent,,immediate custody
38,,,,,,grievous bodily harm with intent,,immediate custody
38,under influence drugs/alcohol,genuine remorse,,,,grievous bodily harm with intent,,immediate custody
38,,,,,,grievous bodily harm with intent,,immediate custody
38,,,,,,,common assault,
38,,,,,,,common assault,
38,,,,,,,common assault,
38,under influence drugs/alcohol,genuine remorse,,,,,common assault,
38,under influence drugs/alcohol,,,,,,common assault,immediate custody
39,under influence drugs/alcohol,,,affray,,,,immediate custody
39,,genuine remorse,,,,,common assault,
39,under influence drugs/alcohol,genuine remorse,,,,,,
39,,,,,,,,
39,,,,,,,,
39,,,,,,,,
39,,,,,,,,immediate custody
39,,,,,,,,
39,,,,,,,,
39,,,,,,,,
39,under influence drugs/alcohol,,,,,,,
39,under influence drugs/alcohol,,,,,,,immediate custody
39,under influence drugs/alcohol,,,,,,,
39,,,,,,,,immediate custody
39,,,,,,,,
39,,genuine remorse,,,,,,
39,,,,,,,,immediate custody
39,,,,,,,,
39,,genuine remorse,,,,,,
39,,,,,,,,
39,,genuine remorse,,,,,,
39,,genuine remorse,,,,,,
39,,,,,,,,immediate custody
39,,,,,,,,
39,,,,affray,,,,immediate custody
39,under influence drugs/alcohol,genuine remorse,,,,,,
39,under influence drugs/alcohol,genuine remorse,,affray,,,,
39,,,,affray,,,,
39,,,,affray,,,,
39,,,,affray,,,,
39,,,,affray,,,,
39,,,,affray,,,,
39,,genuine remorse,,affray,,,,immediate custody
39,,,,affray,,,,immediate custody
39,,,,affray,,,,
39,,,,affray,,,,
39,,,,affray,,,,
39,,genuine remorse,,affray,,,,
39,,,,affray,,,,
39,,,,affray,,,,
39,,,,affray,,,,
39,,,,affray,,,,
39,,,,affray,,,,
39,,genuine remorse,,affray,,,,
39,,,,affray,,,,
39,,,,affray,,,,immediate custody
39,under influence drugs/alcohol,,,affray,,,,immediate custody
39,under influence drugs/alcohol,genuine remorse,,,,,common assault,
39,,genuine remorse,,,,,common assault,
39,,genuine remorse,,,,,common assault,
39,,,,,,,common assault,
39,under influence drugs/alcohol,,,,,,common assault,
39,,,,,,,common assault,
39,,,,,,,common assault,
39,,,,,,,common assault,
39,,,,,,,common assault,
39,,,,,,,common assault,
39,,,,,,,common assault,
39,,,,,,,common assault,
39,,,,,,,common assault,
39,,,,,,grievous bodily harm with intent,,immediate custody
39,,genuine remorse,,,,grievous bodily harm with intent,,immediate custody
39,,genuine remorse,,,,grievous bodily harm with intent,,immediate custody
39,,genuine remorse,,,grievous bodily harm,,,immediate custody
39,,,,,grievous bodily harm,,,
39,,,,,,grievous bodily harm with intent,,immediate custody
39,under influence drugs/alcohol,,,,,grievous bodily harm with intent,,immediate custody
39,under influence drugs/alcohol,,,,,grievous bodily harm with intent,,immediate custody
39,under influence drugs/alcohol,genuine remorse,,,,grievous bodily harm with intent,,immediate custody
39,,genuine remorse,,,grievous bodily harm,,,immediate custody
39,,genuine remorse,,,grievous bodily harm,,,
39,under influence drugs/alcohol,,,,grievous bodily harm,,,immediate custody
39,,,,,grievous bodily harm,,,immediate custody
39,under influence drugs/alcohol,,,,grievous bodily harm,,,immediate custody
39,under influence drugs/alcohol,,,,grievous bodily harm,,,
39,,genuine remorse,,,grievous bodily harm,,,immediate custody
39,,,,,grievous bodily harm,,,
39,,,,,grievous bodily harm,,,immediate custody
39,,genuine remorse,,,grievous bodily harm,,,immediate custody
39,under influence drugs/alcohol,genuine remorse,,,grievous bodily harm,,,immediate custody
39,under influence drugs/alcohol,genuine remorse,violent disorder,,,,,
39,under influence drugs/alcohol,genuine remorse,violent disorder,,,,,immediate custody
40,,,,affray,,,,
40,,,,affray,,,,
40,,genuine remorse,,affray,,,,
40,,,,affray,,,,
40,,,,affray,,,,
40,,,,affray,,,,
40,under influence drugs/alcohol,genuine remorse,,affray,,,,
40,,,,affray,,,,immediate custody
40,,,,affray,,,,
40,,,,affray,,,,
40,,,,affray,,,,
40,,,,affray,,,,immediate custody
40,,,,affray,,,,
40,,,,affray,,,,
40,,genuine remorse,,affray,,,,
40,,,,affray,,,,immediate custody
40,,,,affray,,,,immediate custody
40,,,,affray,,,,immediate custody
40,,,,affray,,,,
40,,,,affray,,,,
40,,,,affray,,,,immediate custody
40,,,,affray,,,,immediate custody
40,,,,affray,,,,
40,,,,affray,,,,
40,,,,affray,,,,
40,,,,affray,,,,
40,,,,,,,,
40,,,,,,,,immediate custody
40,,,,,,,,
40,,,,,,,,
40,,,,,,,,
40,,,,,,,,immediate custody
40,,,,,,,,
40,,,,,,,,
40,,,,,,,,immediate custody
40,under influence drugs/alcohol,,,,,,,immediate custody
40,under influence drugs/alcohol,genuine remorse,,,,,,immediate custody
40,under influence drugs/alcohol,,,,,,,immediate custody
40,under influence drugs/alcohol,,,,,,,
40,,,,,,,,
40,under influence drugs/alcohol,,,,,,,
40,,,,,,,,
40,under influence drugs/alcohol,,,,,,,
40,,,,,,,,
40,,,,,,,,
40,under influence drugs/alcohol,,,,,,,immediate custody
40,under influence drugs/alcohol,genuine remorse,,,,,,
40,,,,,,,,immediate custody
40,,,,,,,,
40,,,,,,,,
40,,,,,,,,
40,,genuine remorse,,,,,,
40,,,,,,,,
40,,genuine remorse,,,,,,
40,,genuine remorse,,,,,,immediate custody
40,,genuine remorse,,,,,,
40,under influence drugs/alcohol,,,,,,,
40,,genuine remorse,,,,,,
40,,genuine remorse,,,,,,immediate custody
40,,,,,,,,immediate custody
40,,genuine remorse,,,,,,
40,,genuine remorse,,,,,,immediate custody
40,,,,,,,,
40,,genuine remorse,,,,,,
40,,,,,grievous bodily harm,,,immediate custody
40,,,,,grievous bodily harm,,,immediate custody
40,under influence drugs/alcohol,genuine remorse,,,grievous bodily harm,,,immediate custody
40,under influence drugs/alcohol,genuine remorse,,,grievous bodily harm,,,immediate custody
40,,genuine remorse,,,grievous bodily harm,,,immediate custody
40,,,,,grievous bodily harm,,,immediate custody
40,under influence drugs/alcohol,genuine remorse,,,grievous bodily harm,,,immediate custody
40,under influence drugs/alcohol,genuine remorse,,,grievous bodily harm,,,immediate custody
40,under influence drugs/alcohol,genuine remorse,,,grievous bodily harm,,,immediate custody
40,,genuine remorse,,,grievous bodily harm,,,immediate custody
40,,,,,grievous bodily harm,,,
40,under influence drugs/alcohol,genuine remorse,,,grievous bodily harm,,,
40,,,,,grievous bodily harm,,,immediate custody
40,under influence drugs/alcohol,genuine remorse,,,grievous bodily harm,,,
40,,,,,grievous bodily harm,,,
40,under influence drugs/alcohol,,,,grievous bodily harm,,,immediate custody
40,under influence drugs/alcohol,genuine remorse,,,grievous bodily harm,,,immediate custody
40,under influence drugs/alcohol,,,,grievous bodily harm,,,
40,under influence drugs/alcohol,,,,grievous bodily harm,,,immediate custody
40,under influence drugs/alcohol,,,,grievous bodily harm,,,immediate custody
40,under influence drugs/alcohol,,,,grievous bodily harm,,,immediate custody
40,under influence drugs/alcohol,,,,grievous bodily harm,,,immediate custody
40,,genuine remorse,,,grievous bodily harm,,,
40,under influence drugs/alcohol,,,,grievous bodily harm,,,immediate custody
40,,,,,grievous bodily harm,,,
40,under influence drugs/alcohol,genuine remorse,,,grievous bodily harm,,,immediate custody
40,,,,,grievous bodily harm,,,immediate custody
40,,genuine remorse,,,grievous bodily harm,,,
40,under influence drugs/alcohol,,,,,grievous bodily harm with intent,,immediate custody
40,under influence drugs/alcohol,,,,,grievous bodily harm with intent,,immediate custody
40,,,,,,grievous bodily harm with intent,,
40,,genuine remorse,,,,grievous bodily harm with intent,,immediate custody
40,,,,,grievous bodily harm,,,immediate custody
40,under influence drugs/alcohol,genuine remorse,,,grievous bodily harm,,,immediate custody
40,,,,,grievous bodily harm,,,immediate custody
40,,,,,grievous bodily harm,,,immediate custody
40,,,,,,grievous bodily harm with intent,,immediate custody
40,under influence drugs/alcohol,genuine remorse,,,,grievous bodily harm with intent,,immediate custody
40,,genuine remorse,,,,grievous bodily harm with intent,,immediate custody
40,,genuine remorse,,,,grievous bodily harm with intent,,immediate custody
40,,genuine remorse,,,,grievous bodily harm with intent,,immediate custody
40,,,,,,grievous bodily harm with intent,,immediate custody
40,,,,,,grievous bodily harm with intent,,immediate custody
40,,,,,,,common assault,immediate custody
